id	md5	seance_id	parlementaire_id	intervention
2108	ec4d1f8c7d54a957f6d41339850b07f4	41	152	<p>Mes chers collègues, nous accueillons aujourd'hui M. Jean-Pierre Jouyet, actuel président de l'Autorité des marchés financiers &#8211; AMF &#8211;, dont la nomination au poste de directeur général de la Caisse des dépôts et consignations &#8211; CDC &#8211; est envisagée par le Président de la République. Cette audition se tient conformément à l'article 1er de la loi organique du 23 juillet 2010 relative à l'application du cinquième alinéa de l'article 13 de la Constitution, qui dispose que les commissions des finances de l'Assemblée nationale et du Sénat rendent un avis public sur la nomination du directeur général de la Caisse des dépôts et consignations ; cet avis est précédé de l'audition de la personne dont la nomination est envisagée.</p><p>Je précise que la Commission de déontologie de la fonction publique, qui s'est réunie le 4 juillet, a considéré que la fonction de directeur général de la Caisse des dépôts était de nature administrative et n'appartenait pas à la sphère des activités privées ; de ce fait, elle s'est déclarée incompétente.</p><p>À l'issue de l'audition, nous procéderons à un vote à bulletins secrets ; son dépouillement aura lieu cet après-midi, après l'audition de M. Jouyet par la commission des Finances du Sénat, pour que le dépouillement ait lieu simultanément dans les deux commissions. Les représentants des groupes seront les bienvenus pour veiller à la bonne marche des opérations.</p><p>La Caisse des dépôts et consignations est un établissement public qui occupe une place extrêmement importante dans nos institutions. Elle a pour objet de servir l'intérêt général et le développement économique du pays. Depuis sa création, en 1816, elle est placée sous la surveillance et la garantie de l'autorité législative. Les liens entre notre Commission et la Caisse des dépôts sont très étroits : trois de nos membres siègent à la Commission de surveillance, et l'un d'entre eux a vocation à la présider. Les noms de ces membres ont été publiés au Journal officiel ce matin : il s'agit, par ordre alphabétique, de M. Henri Emmanuelli, de M. Marc Goua et de Mme Arlette Grosskost &#8211; laquelle y siégeait déjà précédemment. La Commission de surveillance est un organisme indépendant, qui a toujours exercé ses fonctions avec le plus grand sérieux.</p><p>Notre Commission a coutume de procéder régulièrement à l'audition du directeur général de la Caisse des dépôts, mais nous ne l'avions encore jamais entendu préalablement à sa nomination ; il s'agit donc d'une première.</p>
2109	9d7b8ad370cce46af6cd1353a16aa956	41	NULL	<p>Monsieur le président, monsieur le rapporteur général, mesdames et messieurs les parlementaires, c'est un grand honneur pour moi de présenter devant vous ma candidature au poste de directeur général de la Caisse des dépôts et consignations. Pour cela, je rappellerai d'abord brièvement mon parcours avant de présenter ma vision de l'institution.</p><p>Ce parcours, à dominante économique, est composé de deux traits caractéristiques : le service de l'État et celui d'une Europe économiquement organisée. Je précise qu'il ne m'est jamais paru nécessaire de faire un choix entre les deux, ces deux domaines m'ayant toujours semblé indissociables.</p><p>Quelques expériences emblématiques illustrent bien ce goût de l'État et de l'Europe. De 1988 à 1991, j'ai dirigé le cabinet du ministre de l'industrie et de l'aménagement du territoire &#8211; ce qui m'a conduit, dans mes fonctions ultérieures, à toujours veiller à respecter l'ambition industrielle de notre pays. J'ai ensuite travaillé auprès de Jacques Delors à la Commission européenne, avant de rejoindre le cabinet du Premier ministre Lionel Jospin pour suivre les questions économiques et sociales. J'ai été directeur du Trésor de 2000 à 2004, au moment du passage de notre pays à la monnaie unique. Puis, après avoir été chef du service de l'Inspection générale des finances, j'ai été nommé secrétaire d'État chargé des affaires européennes, avec pour mission de mener à bien la présidence française de l'Union européenne.</p><p>J'ai appris à connaître la Caisse des dépôts lorsque j'étais au cabinet de Lionel Jospin : des réunions de travail étaient régulièrement organisées avec le directeur général de l'époque. En tant que directeur du Trésor, j'ai ensuite fait partie de la Commission de surveillance, dont le rôle, qui s'est développé au cours des dernières années, est à la fois de surveiller les équilibres financiers et d'entretenir le lien avec le Parlement, consubstantiel au modèle de la Caisse des dépôts.</p><p>En décembre 2008, j'ai été nommé par le Président de la République président de l'Autorité des marchés financiers, dont la tâche principale est de faire en sorte que la régulation financière accroisse la transparence et la rationalité des marchés. Il y a encore du chemin à faire, mais je remercie le Parlement d'avoir pris conscience, dans ce domaine, des enjeux consécutifs à la crise.</p><p>Pour résumer, depuis trente ans, mon unique boussole a été le service de l'intérêt général, toujours exercé dans un esprit d'indépendance. Si vous me donnez votre aval pour assumer la fonction de directeur général de la Caisse des dépôts, je compte persévérer dans cette voie.</p><p>Une exigence d'exemplarité s'impose à tous les directeurs généraux de la Caisse des dépôts. J'ai conscience que cette maison est la vôtre, que vous la connaissez parfaitement et que le législateur l'a créée en 1816 afin de protéger l'épargne des Français et rétablir la confiance dans le crédit public. Pour être clair, le meilleur garant de l'indépendance du directeur général, c'est vous : le directeur général se doit de rendre des comptes au Parlement et, si cette fonction m'échoit, je m'engage à venir devant vous régulièrement.</p><p>Ce dialogue est d'autant plus important que la Commission de surveillance et ses comités spécialisés sont au coeur de l'exigence d'exemplarité : les décisions prises par l'institution ne doivent être entachées d'aucun soupçon, aussi bien en cas de nouvel investissement qu'en cas de cession d'actif.</p><p>Je veillerai également à l'application rigoureuse des procédures relatives aux conflits d'intérêts et, plus généralement, aux règles de déontologie.</p><p>En ce qui me concerne, j'ai été auditionné par la Commission de déontologie de la fonction publique, après sa saisine par l'Inspection générale des finances. Elle s'est déclarée incompétente pour statuer sur mon dossier, dans la mesure où il s'agit de passer d'un organisme public à un établissement public &#8211; cet avis est d'ailleurs conforme à sa jurisprudence.</p><p>Toutefois, pour qu'il n'y ait pas d'ambiguïté entre nous, je tiens à préciser que j'ai fait valoir devant la Commission de déontologie que le Collège de l'AMF n'avait jamais eu à statuer seul sur des dossiers relatifs à la Caisse des dépôts. Les visas qu'il attribue aux émissions obligataires sont toujours accompagnés d'un avis des services de l'AMF, sur lesquels je n'ai pas autorité puisqu'ils dépendent du secrétaire général. Je rappelle que l'AMF accorde quelque 600 visas par an, lesquels ne valident pas les opérations financières, mais indiquent simplement qu'elles sont structurées selon les normes. Je n'ai jamais utilisé la voix prépondérante qui m'est reconnue en tant que président s'agissant des dossiers relatifs à la Caisse des dépôts ou à ses filiales &#8211; ni dans aucun autre cas, d'ailleurs. Les décisions ont toujours été prises collectivement, que ce soit au sein du Collège ou des commissions spécialisées.</p><p>Les décisions pouvant être prises par délégation sont énumérées dans une décision du Collège du 5 janvier dernier ; il s'agit en général de points qui ne nécessitent pas de débat. Je n'ai jamais utilisé, à l'égard de la Caisse des dépôts ou d'une de ses filiales, mes pouvoirs propres de président de l'AMF : celui de suspendre la cotation d'un titre en Bourse, celui de restreindre les conditions de négociation des instruments financiers &#8211; par exemple, les ventes à découvert &#8211;, celui de représenter l'AMF devant les juridictions ou celui de former un recours à l'encontre d'une décision de la Commission des sanctions. D'autre part, le président peut déléguer la représentation de l'Autorité devant les juridictions. Je tiens donc à préciser, concernant les recours de l'Association de défense des actionnaires minoritaires &#8211; ADAM &#8211; contre la décision du Collège relative à l'offre publique d'Icade sur Silic, que je n'ai pas signé les observations de l'AMF.</p><p>Il n'en reste pas moins que la Caisse des dépôts est actionnaire d'entreprises intervenant dans des secteurs concurrentiels, suivant des règles de droit privé. L'activité de certaines de ces entreprises ayant pu, par le passé, être soumise au contrôle de l'AMF, j'ai décidé que, si je devenais directeur général de la Caisse des dépôts, je n'exercerais pas de responsabilités au sein d'entreprises cotées dans lesquelles la Caisse des dépôts détient des participations. Toutefois, la présence du directeur général de la Caisse des dépôts au Conseil d'administration du Fonds stratégique d'investissement &#8211; FSI &#8211; est prévue statutairement.</p><p>Quoi qu'il en soit, je sais pouvoir compter sur la Commission de surveillance et ses comités spécialisés pour exercer leur contrôle et continuer à optimiser les coûts et les ressources de la Caisse des dépôts, ainsi qu'à rationaliser les structures. Cela passera notamment par la contribution des principaux dirigeants à un effort de modération salariale. Je m'en tiendrai pour ma part à la rémunération fixe existante, à l'exclusion de toute part variable et de toute prime personnelle.</p><p>La Caisse des dépôts est unique, atypique. Il faut préserver cette spécificité, que l'on nous envie, car elle est la concrétisation, sur le terrain, du concept d'intérêt général.</p><p>La question prégnante, en particulier dans ce contexte de crise économique, est celle de son identité. Quel cap choisir ?</p><p>Les bouleversements économiques, financiers, sociétaux et géopolitiques que nous vivons sont le signe d'une ère nouvelle : on ne reviendra pas en arrière. Les grandes tendances qui se dessinent influeront sur le périmètre d'action du groupe.</p><p>Tout d'abord, les difficultés de financement de l'économie touchent plus particulièrement les PME et le secteur public local ; on note une demande accrue dans les territoires, provenant des acteurs publics locaux, des entreprises, des agents économiques, dans un contexte économique et social fragile où le crédit se fait rare et où les collectivités publiques et l'État sont déjà fortement endettés. L'action du groupe s'avère plus que jamais indispensable, via deux domaines d'intervention : l'investissement dans le développement local et territorial, et l'investissement dans les entreprises. La Caisse doit relever ce défi du financement de l'économie.</p><p>Le groupe Caisse des dépôts est, de loin, le premier investisseur français en fonds propres, grâce au FSI, à CDC Entreprises et à Qualium Investissement, qui se sont positionnés prioritairement sur le renforcement des PME et des entreprises de taille intermédiaire &#8211; ETI &#8211;. La Caisse des dépôts a participé à la moitié des opérations d'augmentation de capital dans les PME françaises en 2010 et est présente au capital de 230 fonds d'investissement répartis sur l'ensemble du territoire.</p><p>Le groupe joue en outre un rôle majeur dans le renforcement du potentiel de croissance en France. Son action s'ordonne autour de trois axes prioritaires : le développement durable, la recherche et développement, les infrastructures.</p><p>Enfin, le groupe s'efforce d'anticiper les tendances lourdes qui modifient notre modèle ; en particulier, le vieillissement de la population touche tous les métiers du groupe, à commencer par la gestion des flux d'épargne et d'investissement.</p><p>Ces tendances à long terme conduisent à s'interroger sur l'identité de la Caisse des dépôts et consignations. Pour lui permettre de mener à bien ses missions, vaudrait-il mieux mettre en place une structure de type holding, plus légère à manoeuvrer et plus adaptable, ou faut-il, au contraire, consolider sa nature de groupe ? Selon moi, il est essentiel de renforcer l'unité et l'identité du groupe, car c'est sa marque de fabrique ; toutefois, cela ne doit pas empêcher de faire des choix et de lutter contre l'immobilisme.</p><p>La Caisse des dépôts et consignations est un investisseur responsable, de long terme, mais elle doit aussi être un investisseur avisé, qui sache faire preuve d'audace &#8211; sans toutefois s'éparpiller. La Caisse des dépôts ne sait pas et ne peut pas tout faire ; il faut qu'elle ait un périmètre d'action, défini par une doctrine et contrôlé par la Commission de surveillance.</p><p>La Caisse doit également trouver un souffle nouveau, et c'est en partie à l'international qu'elle peut le faire. Pour citer Augustin de Romanet &#8211; à qui je rends hommage pour son action à la tête de l'institution &#8211;, la mondialisation remet en question nos valeurs et ébranle notre vision mais, à condition de s'organiser et de bien la comprendre, elle recèle d'immenses perspectives.</p><p>Même si certaines actions devraient être revisitées, la Caisse des dépôts a développé une politique internationale ambitieuse. J'entends lui donner les moyens de continuer à la mettre en oeuvre et développer des partenariats qui permettront aux entreprises françaises, notamment aux PME, de se déployer plus largement vers les nouveaux marchés. Surtout, je souhaite développer sa capacité à attirer dans notre économie des capitaux à long terme, en particulier ceux des fonds souverains et des investisseurs institutionnels étrangers, grâce au Club des investisseurs de long terme, pour l'Europe, et à l'Institutional Investor Roundtable, pour l'international. Cette action s'appuiera sur la création au sein du groupe d'un pôle d'expertise dédié à cette tâche.</p><p>Les efforts de la Caisse devront être intensifiés dans trois domaines, essentiels pour le développement de notre pays : les infrastructures, qui sont un axe d'intervention prioritaire car il s'agit d'un facteur de compétitivité pour les territoires ; le logement et la performance énergétique, qui demeurent des objectifs stratégiques, devant être conjugués avec d'autres activités comme l'intégration et l'aménagement urbain ; enfin, l'accompagnement des territoires ruraux, qui est pour moi un enjeu primordial : la dévitalisation de l'espace rural et de certaines régions industrielles est une des principales causes des déséquilibres économiques et sociaux actuels et de la perte de cohésion sociale dans notre pays.</p><p>D'une manière générale, tous les territoires connaissent une diminution drastique de leurs ressources parallèlement à une inflation de leurs missions. À chaque territoire sa spécificité : la Caisse doit tenir compte de ce principe. Il s'agit d'un véritable défi pour ses directions régionales, qui devront « territorialiser » davantage leurs actions pour mieux répondre aux besoins croissants des collectivités locales.</p><p>Le numérique, la recherche et l'innovation d'une part, tout ce qui touche à la dépendance d'autre part, sont d'autres secteurs dans lesquels la Caisse des dépôts sera plus particulièrement appelée à intervenir. Soyez certains que je me déplacerai sur le terrain afin d'apporter mon soutien aux élus et aux directeurs régionaux de la Caisse, qui sont les représentants personnels du directeur général et qui ont été beaucoup sollicités ces derniers temps, avec notamment la mise en oeuvre des programmes des investissements d'avenir et des investissements territoriaux directs : 400 millions d'euros de fonds propres ont été investis dans les territoires en 2011.</p><p>La Caisse des dépôts est ainsi le premier partenaire des acteurs du développement économique local, grâce à ses prises de participation dans des projets territoriaux, à son action traditionnelle en faveur du logement social &#8211; 110 000 logements HLM construits ou rénovés grâce au Fonds d'épargne en 2011 &#8211;, et à la fourniture de solutions locales par les différentes filiales de services du groupe.</p><p>La Caisse des dépôts amorce d'autre part son retour en tant qu'acteur direct du financement des collectivités locales : 10 milliards de financements sur fonds d'épargne ont été mis en place entre le second semestre 2011 et le premier semestre 2012. De plus, un nouvel acteur bancaire spécialisé dans le financement local est en cours de création, en partenariat avec la Banque Postale. Nous attendons le feu vert de la Commission européenne à ce sujet.</p><p>Dans ce contexte, le plan stratégique « Élan 2020 » sera inévitablement appelé à être actualisé. Il faudra également tenir compte des nouveaux projets, comme celui de la future Banque Publique d'Investissement, auquel la Caisse des dépôts travaillera en partenariat avec l'État, en tâchant de promouvoir une véritable vision industrielle.</p><p>Enfin, il est essentiel de protéger l'épargne. À la présidence de l'AMF, j'avais érigé cette mission en priorité ; je souhaite faire de même à la tête de la Caisse des dépôts.</p><p>La crise financière de 2007 a remis l'épargne des ménages au coeur des préoccupations des acteurs économiques et financiers ; la protection des épargnants ne doit pas être une variable d'ajustement des politiques. À la fin 2011, la Caisse des dépôts gérait pour le compte de l'État 222,5 milliards d'euros de fonds d'épargne ; je puis vous assurer que, si vous m'accordez votre confiance, je serai fidèle au serment d'investiture que je prêterai devant la Commission de surveillance et que je serai le protecteur de l'épargne.</p><p>Monsieur le président, monsieur le rapporteur général, mesdames et messieurs les parlementaires, la Caisse des dépôts est un modèle d'indépendance, disposant d'un mode de gouvernance unique, fondé sur la Commission de surveillance et ses comités spécialisés. Il faut à tout prix préserver ce modèle.</p><p>Rendre des comptes au Parlement, c'est-à-dire à la nation, sera l'un de mes principaux engagements : la Caisse des dépôts doit plus que jamais faire preuve d'exemplarité. Mais je sais que cette maison a le culte de l'intérêt général et que les mots « responsabilité », « éthique », « foi publique » y ont un sens. Ses collaborateurs ont toujours agi dans cet esprit, y compris durant dans la délicate période de l'intérim qu'Antoine Gosset-Grainville a parfaitement assuré. Les missions de la Caisse des dépôts ont des répercussions sur la vie quotidienne de tous les Français et, dans la période économique difficile que nous traversons, la Caisse reste un symbole de cohésion et de solidarité.</p><p>La période qui s'ouvre sera particulièrement stimulante pour une institution appelée à relever de nouveaux défis tout en optimisant son périmètre d'action et ses marges de manoeuvre. En 2016 la Caisse des dépôts et des consignations célébrera son bicentenaire. Je souhaite que ce rendez-vous soit le vôtre et qu'à cette occasion, l'on constate, plus que jamais, l'utilité de la Caisse des dépôts pour la vie économique et sociale de notre pays.</p>
2110	6c925deedddd4653428f2ee06b76a1db	41	283	<p>Quelles missions assigneriez-vous à la BPI, qui devrait rapprocher la Caisse des dépôts d'Oséo ? Quel type d'entreprises doit-elle cibler ? Doit-elle être contrôlée par la Caisse des dépôts ?</p><p>Après la nouvelle défaillance de Dexia, la Caisse des dépôts doit-elle accroître son investissement dans la nouvelle banque créée avec la Banque Postale afin de couvrir une plus grande part des besoins financiers des collectivités ? Comment conduirez-vous cette opération ? Êtes-vous favorable à l'Agence de financement des collectivités locales, que certains élus locaux appellent de leurs voeux ?</p><p>Pensez-vous alourdir l'endettement de la Caisse pour augmenter les ressources de la section générale, et céder certaines participations pour accroître ses marges de manoeuvre ?</p><p>Enfin, compte tenu des besoins réels de financement, à combien faut-il fixer le plafond du livret A ?</p>
2111	cd18743f69d35da24bb637c7eaa40567	41	127	<p>À 30 000 euros !</p>
2112	715dd135e66e1c33e38b7705158fceeb	41	248	<p>Compte tenu des missions considérables confiées à l'AMF, est-il convenable qu'une personnalité comme la vôtre, dont les qualités sont unanimement appréciées, renonce actuellement à sa présidence ?</p><p>À quel champ s'appliquera votre décision de vous abstenir, pour des raisons déontologiques, de prendre des responsabilités dans certaines filiales de la Caisse ? Cette règle ne bute-t-elle pas sur la présence statutaire du directeur général au conseil d'administration du FSI ?</p><p>Puisque vous avez évoqué votre rémunération, quid des jetons de présence ?</p><p>Quels écueils la BPI doit-elle éviter ?</p><p>Dans quels dossiers l'indépendance du directeur général de la Caisse des dépôts, qui doit parfois savoir dire non au Gouvernement, risque-t-elle d'être mise à mal ? Quelle ligne de conduite adopterez-vous lors de la préparation de la loi des finances, dans laquelle la Caisse joue chaque année le rôle de variable d'ajustement ? Comment envisagez-vous vos relations avec le Gouvernement pendant cette période ?</p><p>Quelle stratégie adopterez-vous à l'égard de Veolia Transdev, dossier urgent dont vous n'avez dit mot ?</p><p>Que pensez-vous de l'engagement de la Caisse des dépôts dans le Nord-Caucase ?</p><p>Enfin, pour financer les collectivités locales, vous êtes-vous fixé un calendrier précis de mise en oeuvre de l'outil commun avec la Banque Postale ?</p>
2113	5eff28e2ed74ab54dfd172beb956577c	41	149	<p>La Commission de déontologie l'a rappelé : il s'agit de nommer à une fonction publique un haut fonctionnaire réputé pour son sens de l'intérêt général. Pour vous avoir connu aux différentes fonctions que vous avez occupées, notamment comme chef de service à l'Inspection générale des finances ou, lorsque j'étais député de l'opposition, comme secrétaire d'État, je peux témoigner de votre attachement profond au service public et à l'Europe.</p>
2114	94a5921450000a6fec7924180f600de6	41	6	<p>Même si le scrutin est secret, j'annonce que les quatre commissaires du groupe UDI émettront un avis favorable à votre nomination, en raison des compétences que vous avez montrées dans vos différentes fonctions et de votre indépendance d'esprit.</p><p>Le doublement du plafond actuel du livret A vous semble-t-il judicieux ou faut-il se contenter de le relever de manière plus raisonnable ? Pouvez-vous répondre aux questions que pose le document pour le moins approximatif consacré à l'affaire Quick, que Jean-Marie Kuhn a adressé ce matin aux parlementaires ?</p>
2115	94c69feadfc30fbc12d4d9c940ad7862	41	181	<p>Préserverez-vous le modèle prudentiel spécifique de la Caisse des dépôts, adopté en janvier 2012 après mûre réflexion ? Celui-ci préserve la solvabilité de la Caisse des dépôts et la prémunit contre le risque de liquidité, mais est-il compatible avec la création de la BPI, qui, si elle respecte un modèle bancaire classique, sera très gourmande en fonds propres ?</p><p>Dès lors que les fonds disponibles pour le financement du logement social au titre du livret A ne sont pas utilisés en totalité &#8211; à beaucoup près ! &#8211;, faut-il doubler son plafond actuel ou le fixer à 20 000 euros ? La mesure ne portera-t-elle pas préjudice à l'assurance-vie ? Quelles répercussions aura-t-elle sur les frais de gestion de la Caisse des dépôts ?</p><p>Le fonds commun de placement à risque Alsace Croissance, sorte de FSI territorialisé, résulte d'un partenariat régional entre la Caisse des dépôts et une banque privée. Entendez-vous multiplier ce type d'initiative qui favorise l'investissement dans les entreprises ?</p>
2116	d5cb89523e8931678e5f8f6c3cd5b655	41	152	<p>Pour répondre à autant de questions, il faudrait disposer déjà d'une longue expérience à la Caisse des dépôts !</p>
2117	e11c550fb2703eb30fcedb77bf4b2aba	41	NULL	<p>Je ne prétends pas à une telle expertise, m'étant interdit, pour des raisons déontologiques, d'aborder des dossiers concernant des sociétés cotées, comme Veolia.</p><p>Monsieur le rapporteur général, la BPI fait aujourd'hui l'objet d'une mission de préfiguration confiée à Bruno Parent, que je rencontrerai bientôt. Ses deux principaux piliers seront Oséo, qui prête aux PME, et le FSI, qui investit en fonds propres. Il est aussi question de CDC Entreprises. En matière de prêts comme de prises de participation, son champ sera large et ses instruments, variés. Cela dit, c'est à l'État qu'il appartiendra de déterminer la vocation de la BPI, au terme de la mission que j'ai mentionnée. Je souhaite seulement qu'elle soit opérationnelle avant la fin de l'année et que la Caisse y joue un rôle majeur. Je reviendrai vers vous le moment venu, pour vous présenter l'articulation choisie par l'État, en relation avec la Commission de surveillance.</p><p>En octobre 2011, Dexia, la Caisse des dépôts et la Banque Postale ont finalisé les termes d'un nouveau protocole de négociation sur le financement des collectivités locales, qui fait entrer l'État au capital de DexMA. La Caisse des dépôts est indirectement actionnaire de DexMA à hauteur de 31,7 % et à 35 % dans le cadre du joint-venture qui doit intervenir. Les discussions avec la Commission européenne devraient aboutir avant la fin du mois. Il est urgent de résoudre la crise du crédit qui étrangle les collectivités locales, même si l'initiative de la Banque Postale leur apportera 2 milliards d'euros de financement à court terme. Par ailleurs, le Gouvernement a mis à disposition une enveloppe exceptionnelle de 2 milliards de prêts sur les fonds d'épargne, dont la moitié a déjà été consommée. En outre, il débloquera ces jours-ci une somme de 3 milliards d'euros, annoncée par le Gouvernement précédent. Je suis partisan de trouver une solution durable, dans le cadre des contraintes prudentielles qui régissent désormais la Caisse des dépôts, et compte tenu du plafond d'endettement qui doit être fixé. J'espère que la Commission européenne prendra dans ce domaine de sages décisions.</p><p>En ce qui concerne les ressources de la section générale, l'éventuelle augmentation de l'endettement devra être appréciée &#8211; de manière prudente &#8211; avec la Commission de surveillance. En matière de cessions de participation, en revanche, il faut adopter une politique d'investisseur avisé et ne pas exclure une rotation des actifs. Tout en restant sous le contrôle de la Commission de surveillance, on ne doit pas s'interdire de mener une politique active afin de dégager des ressources supplémentaires.</p><p>La protection de l'épargne populaire, réglementée et défiscalisée, est au coeur des missions que la loi confie à la Caisse des dépôts, laquelle collecte et centralise l'épargne du livret A. Compte tenu des besoins importants qui restent à satisfaire, les décisions envisagées me semblent bonnes. On doit préserver les rapports directs et centralisés entre la Caisse et les emprunteurs. Grâce à ses ressources supplémentaires, la Caisse des dépôts doit proposer des prêts à des secteurs aussi prioritaires que le logement social et le renouvellement urbain, qui intéressent fortement les élus locaux. Reste que je veillerai attentivement à la protection des épargnants.</p><p>Les différentes fonctions que j'ai assumées m'ont offert l'occasion d'entendre les arguments des assureurs. Je conviens que les placements à court terme circulent plus que les autres, mais on ne me fera pas croire que le doublement du plafond du livret A pénalisera l'assurance-vie. Les déplacements devraient plutôt avoir lieu de l'épargne très liquide ou des placements à court terme vers le livret A.</p><p>Monsieur Mariton, depuis la loi de 2003, le président de l'AMF exerce une influence en présidant un collège. S'il donne une certaine visibilité à l'Autorité, celle-ci dépend aussi du secrétaire général qui a des pouvoirs propres : il ouvre et instruit les enquêtes, les soumet au collège et procède à tous les contrôles, de même qu'il fait fonctionner les services. L'AMF obéit à une organisation très différente de celle qui régissait la COB, la Commission des opérations de Bourse. Son nouveau président doit être nommé rapidement, mais, même en cas de retard, l'intérim exercé par le second membre du collège permet d'éviter toute vacance.</p><p>Quant aux filiales de la Caisse des dépôts, le directeur général ne sera pas responsable du contrôle d'Icade, qui peut relever du directeur général délégué. L'AMF a d'ailleurs traité le dossier il y a quelques mois, compte tenu de ses relations avec Groupama. Le directeur général ne siègera pas au conseil d'administration de la CNP, pas plus qu'il n'interviendra dans les activités de Belambra, ex-VVF, ou de la Compagnie des Alpes. Je rappelle que le FSI n'est pas coté en tant que tel. Enfin, en ce qui me concerne, il n'y aura pas de jetons de présence.</p>
2118	921386502f3ae743912d9992b67d9315	41	248	<p>Ne voyez-vous pas aucun inconvénient à vous tenir éloigné d'autant d'organismes ?</p>
2119	8c6a379e2b0f454fe6e84781bdea7d4c	41	NULL	<p>Non. Le directeur de la Caisse des dépôts doit se concentrer sur ses activités essentielles, le cas du FSI étant particulier : non seulement il n'est pas coté, mais la présence du président à son conseil d'administration est statutaire.</p><p>Je fais confiance aux directeurs et aux équipes de la Caisse pour la représenter dans les conseils d'administration.</p><p>Non seulement cette situation ne posera pas de problème, mais, dans une période de rénovation, elle permettra au nouveau directeur général de se concentrer sur ses missions essentielles. Il lui appartiendra notamment, en relation avec la Commission de surveillance, de proposer les participations, ainsi que le montant des investissements. Les limitations pour raisons déontologiques, limitées à trois ans, ne couvrent pas toute la durée de son mandat.</p><p>Quelles que soient sa sensibilité ou ses amitiés, le directeur général de la Caisse doit être indépendant. Cette règle sera respectée. Pour prévenir le risque que la Caisse des dépôts ne serve de variable d'ajustement budgétaire, la Commission de surveillance fera observer strictement la règle très saine de limitation du prélèvement de l'État.</p><p>Dans le dossier Veolia Transdev, trois pistes sont envisagées : la révision de l'offre proposée par le fonds Cube, partenaire de la Caisse des dépôts, le renoncement de Veolia Environnement au désengagement, ou la remontée de la Caisse des dépôts au capital de Veolia Transdev. La Commission de surveillance les examinera, avec le souci de protéger les fonds de la Caisse des dépôts, qui n'est pas responsable de la situation. En temps voulu, j'informerai le Parlement de ces questions, qui intéressent particulièrement les députés puisqu'elles touchent au transport local.</p><p>Je n'ai pas lu le projet sur le Nord-Caucase, qui ne semble pas présenter de risque pour la Caisse. Celle-ci n'investira pas directement, mais un partenariat permettra d'aider des entreprises de la région Rhône-Alpes. Egis et la Compagnie des Alpes, filiales de la Caisse des dépôts, interviendront comme opérateurs. Je vais me pencher sur cette opération, que nous revisiterons si nécessaire.</p><p>C'est aux pouvoirs publics qu'il appartient de fixer le plafond du livret A, dont la gestion est une des missions importantes de la Caisse. Drainer des fonds vers le logement social me semble, compte tenu des besoins, une priorité à court terme, mais le directeur de la Caisse des dépôts, quel qu'il soit, suivra les décisions du Gouvernement dans ce domaine.</p><p>Quant à ce M. Kuhn, je ne le connais pas personnellement mais, depuis 2008, il envoie régulièrement des courriers à l'AMF concernant la vente de Quick à la Caisse des dépôts par le groupe Frère en 2006. On ne peut m'imputer un problème de déontologie pour une décision prise par la Caisse des dépôts à une date où je n'y étais pas ! Tout ce que je peux dire est que l'AMF n'a pas eu à connaître de ce dossier. La justice a été saisie en France et en Belgique mais le procureur de la République n'a rien demandé à l'AMF à ce sujet. Du reste, celle-ci n'était pas compétente pour saisir les tribunaux. Elle a seulement visé un document d'information sur la fusion entre GDF et Suez mais c'était, là aussi, à une date où je n'y étais pas. Il se trouve que, l'âge venant, je connais de plus en plus de personnes et &#8211; pour que les choses soient claires avec M. Kuhn &#8211; certaines de ces connaissances remontent à l'époque où j'étais à Bruxelles. En tout cas, les liens familiaux ne sont pour rien dans cette affaire !</p>
2120	2a100e59afa57284cddbb3fd1ff5fa0f	41	125	<p>Les liens entre la Caisse des Dépôts et le groupe Caisse d'épargne, autrefois forts, se sont distendus. Le rapprochement du groupe Caisse d'épargne et de la Banque populaire s'est traduit, avec l'affaire Natixis, par un sinistre considérable pour l'épargne populaire. Comment envisagerez-vous, si vous êtes nommé, les relations de la Caisse avec le nouveau groupe BPCE ?</p>
2121	5adb99090adb31c5892b066c86196184	41	467	<p>Ma question porte sur les risques de marché &#8211; taux, liquidité, portefeuille d'actions cotées &#8211; auxquels la Caisse des dépôts est exposée. Le rapport annuel 2010 fait état, pour le portefeuille d'actions, d'une value at risk légèrement supérieure à 5 milliards d'euros sur un an avec un intervalle de confiance à 99 %, soit, sommairement, environ 330 millions sur un jour. Quelle appréciation portez-vous sur ce niveau de risque, par comparaison avec ce que pratiquent d'autres établissements ?</p>
2122	b911aca8db2fddd558eca1e6e11e0a36	41	166	<p>La Caisse des dépôts et la banque publique d'investissement joueront, vous l'avez dit, un rôle primordial dans la nouvelle stratégie économique et industrielle. Comment voyez-vous l'articulation entre cette nouvelle entité et les régions, dont le rôle est également déterminant sur le plan économique ?</p>
2123	af85283dd1dd26d47acd3d2398c991ea	41	44	<p>Nos auditions, monsieur le président, continuent d'avoir un caractère formel et habituel que je regrette un peu : chacun pose à son tour une série de questions qui trouvent ou non une réponse. Ne pourrait-on envisager que les questions soient moins nombreuses afin que s'établisse une relation plus dynamique et directe avec la personne auditionnée ?</p>
2124	920f7a3d225b84e52ae06982e35ff6bf	41	152	<p>Les questions devraient être plus courtes...</p>
2125	0f9d385aa25bf446708ec9407d28c0c9	41	44	<p>Confirmez-vous, monsieur Jouyet, que le règlement de l'AMF vous interdit pendant trois ans de siéger au conseil d'administration des sociétés qu'elle contrôle ? Comptez-vous y siéger une fois ce délai expiré ?</p>
